simID	f0	f1	f2	f3	Na	Nc	Na_scaled	Nc_scaled	scaling_factor	model	Nfold	g_factor
sim2466	20	25	50	5	13271	29973	5000	11293	2.6542	growth	2.26	1.004073725761537
sim2467	5	10	70	15	28570	6570	21743	5000	1.314	decline	-4.35	0.9926507302289059
sim2468	20	65	15	0	13074	18842	5000	7206	2.6148	growth	1.44	1.001827380499459
sim2469	45	0	10	45	34327	19711	8708	5000	3.9422	decline	-1.74	0.997225978845309
sim2470	5	20	55	20	36752	26419	6956	5000	5.2838	decline	-1.39	0.9983491665797103
sim2471	20	0	65	15	39472	5722	34491	5000	1.1444	decline	-6.9	0.990343697459972
sim2472	40	40	20	0	30524	30199	5054	5000	6.0398	decline	-1.01	0.9999462895173404
sim2473	25	35	10	30	8808	49324	5000	28000	1.7616	growth	5.6	1.0086138329887055
sim2474	35	50	10	5	23650	22303	5302	5000	4.4606	decline	-1.06	0.9997067690228363
sim2475	0	85	10	5	22397	10606	10559	5000	2.1212	decline	-2.11	0.9962622966780487
sim2476	40	0	0	60	9923	15082	5000	7600	1.9846	growth	1.52	1.0020935516742908
sim2477	20	35	25	20	17120	5418	15799	5000	1.0836	decline	-3.16	0.9942474563277169
sim2478	30	30	25	15	47769	26875	8887	5000	5.375	decline	-1.78	0.9971242418883888
sim2479	55	0	0	45	10301	10321	5000	5010	2.0602	growth	1.0	1.0000099900133133
sim2480	55	25	5	15	18664	26135	5000	7001	3.7328	growth	1.4	1.0016830754178048
sim2481	10	10	45	35	16427	18833	5000	5732	3.2854	growth	1.15	1.000683132987659
sim2482	25	10	40	25	7784	8550	5000	5492	1.5568	growth	1.1	1.000469272877358
sim2483	10	10	80	0	7148	36621	5000	25616	1.4296	growth	5.12	1.0081688962191013
sim2484	5	20	40	35	21871	5268	20758	5000	1.0536	decline	-4.15	0.992882530989455
sim2485	10	30	30	30	20010	28649	5000	7159	4.002	growth	1.43	1.0017946619698996
sim2486	15	25	35	25	6130	34492	5000	28134	1.226	growth	5.63	1.008637704484507
sim2487	20	5	50	25	30469	16916	9006	5000	3.3832	decline	-1.8	0.9970577344527736
sim2488	30	35	30	5	15336	9033	8489	5000	1.8066	decline	-1.7	0.9973533335233914
sim2489	20	0	10	70	13529	12847	5265	5000	2.5694	decline	-1.05	0.9997417838342408
sim2490	0	5	95	0	9218	12798	5000	6942	1.8436	growth	1.39	1.0016407600250274
sim2491	85	0	0	15	40349	37512	5378	5000	7.5024	decline	-1.08	0.9996356067729372
sim2492	15	50	5	30	15170	34496	5000	11370	3.034	growth	2.27	1.0041077019766418
sim2493	55	5	15	25	5483	40194	5000	36653	1.0966	growth	7.33	1.009960286839687
sim2494	0	0	65	35	28653	15609	9178	5000	3.1218	decline	-1.84	0.9969631429823073
sim2495	15	5	20	60	5605	11024	5000	9834	1.121	growth	1.97	1.0033820392827781
sim2496	15	30	30	25	5454	17300	5000	15860	1.0908	growth	3.17	1.005771811518863
sim2497	15	40	10	35	6165	30026	5000	24352	1.233	growth	4.87	1.0079158803462258
sim2498	10	35	30	25	32154	35019	5000	5446	6.4308	growth	1.09	1.0004272174090874
sim2499	0	55	20	25	17072	42816	5000	12540	3.4144	growth	2.51	1.0045974281138534
sim2500	25	15	55	5	13895	6354	10934	5000	1.2708	decline	-2.19	0.9960878035598064
sim2501	30	45	15	10	9278	10567	5000	5695	1.8556	growth	1.14	1.0006507534223252
sim2502	0	85	0	15	42420	17500	12120	5000	3.5	decline	-2.42	0.9955729046589646
sim2503	60	35	0	5	19083	9229	10339	5000	1.8458	decline	-2.07	0.9963675737991478
sim2504	40	20	10	30	9467	38622	5000	20398	1.8934	growth	4.08	1.0070299947219712
sim2505	15	15	35	35	7798	10874	5000	6972	1.5596	growth	1.39	1.0016623210761184
sim2506	85	0	15	0	12285	23457	5000	9547	2.457	growth	1.91	1.0032339452829089
sim2507	15	0	70	15	13855	13093	5291	5000	2.6186	decline	-1.06	0.9997171532425605
sim2508	0	5	35	60	5707	17566	5000	15390	1.1414	growth	3.08	1.0056214001770833
sim2509	20	35	20	25	5544	16343	5000	14739	1.1088	growth	2.95	1.0054052956471027
sim2510	55	20	5	20	13751	46911	5000	17057	2.7502	growth	3.41	1.0061356138211233
sim2511	10	65	25	0	11532	8933	6455	5000	1.7866	decline	-1.29	0.9987229144406775
sim2512	0	15	45	40	6820	20361	5000	14927	1.364	growth	2.99	1.005468668706085
sim2513	5	10	60	25	19363	8380	11553	5000	1.676	decline	-2.31	0.995812463844666
sim2514	0	35	65	0	38261	39603	5000	5175	7.6522	growth	1.03	1.0001720071335867
sim2515	45	5	35	15	33773	27530	6134	5000	5.506	decline	-1.23	0.9989779542337102
sim2516	10	10	30	50	17900	23445	5000	6549	3.58	growth	1.31	1.001349372269009
sim2517	30	5	25	40	12387	16330	5000	6592	2.4774	growth	1.32	1.0013820944008653
sim2518	10	10	25	55	23620	8469	13945	5000	1.6938	decline	-2.79	0.9948715844567733
sim2519	15	40	5	40	23596	29331	5000	6215	4.7192	growth	1.24	1.0010876390626429
sim2520	25	10	10	55	38820	34882	5564	5000	6.9764	decline	-1.11	0.9994656031918645
sim2521	0	10	45	45	41592	7929	26228	5000	1.5858	decline	-5.25	0.9917130518501637
sim2522	30	5	30	35	17607	10885	8088	5000	2.177	decline	-1.62	0.9975952821535796
sim2523	0	10	65	25	5180	6754	5000	6519	1.036	growth	1.3	1.0013264153875414
sim2524	10	20	0	70	39290	5198	37793	5000	1.0396	decline	-7.56	0.9898865700607132
sim2525	10	25	20	45	15395	6665	11549	5000	1.333	decline	-2.31	0.9958141952965057
sim2526	0	35	5	60	6438	7015	5000	5448	1.2876	growth	1.09	1.0004290532820657
sim2527	5	35	30	30	36340	11669	15571	5000	2.3338	decline	-3.11	0.994320138512874
sim2528	50	50	0	0	47049	12057	19511	5000	2.4114	decline	-3.9	0.9931922975167317
sim2529	40	5	0	55	10570	39856	5000	18853	2.114	growth	3.77	1.0066361706999518
sim2530	5	20	45	30	46984	19297	12174	5000	3.8594	decline	-2.43	0.9955506769118119
sim2531	35	15	35	15	6771	10696	5000	7898	1.3542	growth	1.58	1.0022858582521519
sim2532	70	5	10	15	14373	13112	5481	5000	2.6224	decline	-1.1	0.9995407517318506
sim2533	20	50	10	20	24455	29577	5000	6047	4.891	growth	1.21	1.000950621844285
sim2534	15	5	45	35	41621	43494	5000	5225	8.3242	growth	1.04	1.0002200844270839
sim2535	60	20	10	10	17262	6200	13921	5000	1.24	decline	-2.78	0.9948801971051383
sim2536	25	0	10	65	7194	18611	5000	12935	1.4388	growth	2.59	1.0047524945160196
sim2537	35	35	10	20	40604	28890	7027	5000	5.778	decline	-1.41	0.9982983902011202
sim2538	20	0	60	20	25482	17108	7447	5000	3.4216	decline	-1.49	0.998008133228528
sim2539	25	30	20	25	15048	35400	5000	11762	3.0096	growth	2.35	1.0042771804180184
sim2540	0	20	55	25	7821	40907	5000	26152	1.5642	growth	5.23	1.008272438784939
sim2541	45	35	20	0	6872	32661	5000	23764	1.3744	growth	4.75	1.007793669590297
sim2542	5	0	15	80	14554	34939	5000	12003	2.9108	growth	2.4	1.0043785935305456
sim2543	10	15	5	70	29822	12602	11832	5000	2.5204	decline	-2.37	0.995693150935128
sim2544	25	30	25	20	13602	10593	6420	5000	2.1186	decline	-1.28	0.9987500989736612
sim2545	15	30	35	20	12497	46906	5000	18767	2.4994	growth	3.75	1.006613310479375
sim2546	10	10	55	25	5931	49723	5000	41918	1.1862	growth	8.38	1.0106313870825843
sim2547	40	15	15	30	17419	6135	14196	5000	1.227	decline	-2.84	0.9947823883882493
sim2548	0	10	5	85	10607	8110	6539	5000	1.622	decline	-1.31	0.9986582683192748
sim2549	15	0	5	80	22668	49085	5000	10827	4.5336	growth	2.17	1.0038630255094734
sim2550	10	55	25	10	33612	7569	22204	5000	1.5138	decline	-4.44	0.992545827298031
sim2551	30	10	5	55	16376	14599	5609	5000	2.9198	decline	-1.12	0.9994253273095395
sim2552	0	65	10	25	49688	9727	25541	5000	1.9454	decline	-5.11	0.991845764541642
sim2553	20	5	25	50	12622	46843	5000	18556	2.5244	growth	3.71	1.006556776372277
sim2554	45	30	20	5	5164	11672	5000	11301	1.0328	growth	2.26	1.0040772665247195
sim2555	5	0	0	95	5755	19903	5000	17292	1.151	growth	3.46	1.0062040302718565
sim2556	30	0	50	20	18505	6115	15131	5000	1.223	decline	-3.03	0.9944634614648233
sim2557	10	15	15	60	46583	10674	21821	5000	2.1348	decline	-4.36	0.9926328255178255
sim2558	35	45	20	0	5562	13653	5000	12273	1.1124	growth	2.45	1.0044898190759064
sim2559	55	25	15	5	16063	33430	5000	10406	3.2126	growth	2.08	1.00366472325217
sim2560	50	25	10	15	22905	18315	6253	5000	3.663	decline	-1.25	0.9988818828192447
sim2561	5	65	20	10	30766	15848	9707	5000	3.1696	decline	-1.94	0.9966829531885201
sim2562	20	30	45	5	27688	10935	12660	5000	2.187	decline	-2.53	0.9953549524785904
sim2563	10	55	20	15	38813	45381	5000	5846	7.7626	growth	1.17	1.0007815987712747
sim2564	20	5	75	0	11537	48598	5000	21062	2.3074	growth	4.21	1.0071901627826216
sim2565	45	15	0	40	6934	22352	5000	16118	1.3868	growth	3.22	1.0058524937373412
sim2566	15	15	70	0	40014	32332	6188	5000	6.4664	decline	-1.24	0.9989341298986164
sim2567	25	50	15	10	47941	8755	27379	5000	1.751	decline	-5.48	0.9914983080812514
sim2568	0	35	55	10	11099	6649	8346	5000	1.3298	decline	-1.67	0.9974382776513236
sim2569	50	10	25	15	17715	6221	14238	5000	1.2442	decline	-2.85	0.9947676173287621
sim2570	40	15	25	20	12237	13318	5000	5442	2.4474	growth	1.09	1.0004235436396347
sim2571	0	30	70	0	22641	8915	12698	5000	1.783	decline	-2.54	0.9953399670584292
sim2572	0	20	60	20	7551	13054	5000	8644	1.5102	growth	1.73	1.0027371376310528
sim2573	50	10	30	10	47911	36606	6544	5000	7.3212	decline	-1.31	0.9986544465656683
sim2574	60	10	30	0	12617	15154	5000	6005	2.5234	growth	1.2	1.0009157727154891
sim2575	15	50	25	10	28622	35790	5000	6252	5.7244	growth	1.25	1.0011173175006256
sim2576	10	20	25	45	12670	5415	11699	5000	1.083	decline	-2.34	0.9957496727218432
sim2577	60	30	10	0	43020	11717	18358	5000	2.3434	decline	-3.67	0.993496862328186
sim2578	20	5	60	15	10499	7053	7443	5000	1.4106	decline	-1.49	0.9980108195952816
sim2579	65	30	5	0	23149	19339	5985	5000	3.8678	decline	-1.2	0.9991009078671208
sim2580	40	30	25	5	7989	6978	5724	5000	1.3956	decline	-1.14	0.9993238502536995
sim2581	20	0	15	65	12889	6243	10323	5000	1.2486	decline	-2.06	0.9963753174847533
sim2582	40	0	50	10	15137	23340	5000	7710	3.0274	growth	1.54	1.0021654013757058
sim2583	30	5	0	65	14700	15597	5000	5305	2.94	growth	1.06	1.0002960592981591
sim2584	40	25	5	30	6647	5071	6554	5000	1.0142	decline	-1.31	0.9986468118107874
sim2585	80	5	15	0	25930	9109	14233	5000	1.8218	decline	-2.85	0.994769373501728
sim2586	5	65	25	5	5309	7809	5000	7354	1.0618	growth	1.47	1.001929032352225
sim2587	40	50	5	5	46913	31782	7380	5000	6.3564	decline	-1.48	0.9980533213691086
sim2588	65	10	20	5	10975	25842	5000	11773	2.195	growth	2.35	1.0042818543083099
sim2589	90	0	5	5	9229	6041	7639	5000	1.2082	decline	-1.53	0.9978808560393744
sim2590	15	5	50	30	6076	11328	5000	9322	1.2152	growth	1.86	1.0031146964275823
sim2591	30	40	30	0	14333	11093	6460	5000	2.2186	decline	-1.29	0.9987190429731979
sim2592	95	0	0	5	11296	30360	5000	13438	2.2592	growth	2.69	1.0049432430103193
sim2593	25	35	5	35	23096	29730	5000	6436	4.6192	growth	1.29	1.0012623465834802
sim2594	25	50	20	5	8033	19758	5000	12298	1.6066	growth	2.46	1.004499993675486
sim2595	15	45	40	0	30385	10034	15141	5000	2.0068	decline	-3.03	0.9944601580820394
sim2596	5	5	60	30	31398	21539	7289	5000	4.3078	decline	-1.46	0.9981153577501701
sim2597	30	45	5	20	24785	40029	5000	8075	4.957	growth	1.61	1.002396674783373
sim2598	20	10	15	55	10983	17192	5000	7827	2.1966	growth	1.57	1.002240706911943
sim2599	10	70	15	5	5085	9031	5000	8880	1.017	growth	1.78	1.00287181822285
sim2600	25	15	40	20	8010	8907	5000	5560	1.602	growth	1.11	1.000530800979142
sim2601	70	20	5	5	18480	31288	5000	8465	3.696	growth	1.69	1.002632510515755
sim2602	35	60	0	5	12079	20763	5000	8595	2.4158	growth	1.72	1.0027087136320036
sim2603	35	0	25	40	23830	5563	21418	5000	1.1126	decline	-4.28	0.9927260311122771
sim2604	5	20	35	40	18498	41032	5000	11091	3.6996	growth	2.22	1.0039834802809424
sim2605	20	45	35	0	17032	41824	5000	12278	3.4064	growth	2.46	1.004491855652856
sim2606	15	45	35	5	31021	38067	5000	6136	6.2042	growth	1.23	1.0010236757581543
sim2607	5	65	0	30	40626	22335	9095	5000	4.467	decline	-1.82	0.9970085655023201
sim2608	45	0	20	35	20089	9934	10111	5000	1.9868	decline	-2.02	0.9964790698616242
sim2609	10	25	15	50	29371	19853	7397	5000	3.9706	decline	-1.48	0.9980418169991419
sim2610	0	20	75	5	6672	10638	5000	7972	1.3344	growth	1.59	1.0023324874495823
sim2611	20	5	65	10	19684	10464	9406	5000	2.0928	decline	-1.88	0.9968404506445562
sim2612	65	15	10	10	6093	23647	5000	19405	1.2186	growth	3.88	1.0067804642619338
sim2613	10	70	10	10	18493	34054	5000	9207	3.6986	growth	1.84	1.0030526307593581
sim2614	90	5	5	0	31250	5579	28007	5000	1.1158	decline	-5.6	0.9913849171675184
sim2615	30	30	0	40	15419	12695	6073	5000	2.539	decline	-1.21	0.9990279259775933
sim2616	30	35	25	10	28009	22630	6188	5000	4.526	decline	-1.24	0.9989341298986164
sim2617	0	20	45	35	11381	12391	5000	5444	2.2762	growth	1.09	1.0004253808617756
sim2618	45	25	15	15	39728	6556	30299	5000	1.3112	decline	-6.06	0.9909916160188187
sim2619	15	40	20	25	5981	19517	5000	16316	1.1962	growth	3.26	1.0059135415451061
sim2620	40	5	50	5	43396	6914	31383	5000	1.3828	decline	-6.28	0.9908158578370219
sim2621	30	15	25	30	27995	25498	5490	5000	5.0996	decline	-1.1	0.9995325482845633
sim2622	35	15	0	50	13806	12715	5429	5000	2.543	decline	-1.09	0.9995884147875539
sim2623	15	55	0	30	6947	39117	5000	28154	1.3894	growth	5.63	1.0086412576398585
sim2624	45	15	15	25	7156	47189	5000	32972	1.4312	growth	6.59	1.0094311040200845
sim2625	25	45	20	10	28109	5262	26709	5000	1.0524	decline	-5.34	0.9916221866258723
sim2626	35	35	15	15	29859	15989	9337	5000	3.1978	decline	-1.87	0.9968772645546615
sim2627	5	20	60	15	5618	5407	5195	5000	1.0814	decline	-1.04	0.9998087064394146
sim2628	15	30	50	5	47486	9270	25613	5000	1.854	decline	-5.12	0.9918316893867086
sim2629	0	0	50	50	7911	32318	5000	20426	1.5822	growth	4.09	1.007036853433609
sim2630	30	20	15	35	14717	20602	5000	6999	2.9434	growth	1.4	1.0016816468463665
sim2631	70	30	0	0	6604	17202	5000	13024	1.3208	growth	2.6	1.0047867794841303
sim2632	0	5	10	85	6150	37100	5000	30163	1.23	growth	6.03	1.0089858904762745
sim2633	5	25	0	70	23780	28124	5000	5913	4.756	growth	1.18	1.000838577022023
sim2634	10	20	30	40	44515	18193	12234	5000	3.6386	decline	-2.45	0.9955260947580686
sim2635	20	20	30	30	49334	7252	34014	5000	1.4504	decline	-6.8	0.9904133285393194
sim2636	10	60	5	25	36946	35039	5272	5000	7.0078	decline	-1.05	0.9997351405761695
sim2637	35	30	20	15	14656	29367	5000	10019	2.9312	growth	2.0	1.003475226889215
sim2638	20	15	20	45	18116	12767	7095	5000	2.5534	decline	-1.42	0.9982502380091105
sim2639	0	5	25	70	11670	22311	5000	9559	2.334	growth	1.91	1.0032402260332376
sim2640	15	15	25	45	30796	9063	16990	5000	1.8126	decline	-3.4	0.9938840648837513
sim2641	5	5	55	35	49095	14180	17311	5000	2.836	decline	-3.46	0.9937904788741976
sim2642	30	25	5	40	5440	20075	5000	18451	1.088	growth	3.69	1.0065284032856283
sim2643	15	35	20	30	45745	10718	21340	5000	2.1436	decline	-4.27	0.9927442733328025
sim2644	40	5	10	45	5006	18639	5000	18617	1.0012	growth	3.72	1.0065731861467784
sim2645	5	55	10	30	10050	12072	5000	6006	2.01	growth	1.2	1.000916605285635
sim2646	35	20	35	10	19738	21808	5000	5524	3.9476	growth	1.1	1.0004983216155647
sim2647	10	35	20	35	8364	44564	5000	26640	1.6728	growth	5.33	1.0083648796661904
sim2648	0	0	60	40	34539	11799	14636	5000	2.3598	decline	-2.93	0.9946297683263857
sim2649	25	0	55	20	38364	25882	7411	5000	5.1764	decline	-1.48	0.9980323626473244
sim2650	30	0	10	60	24169	6398	18888	5000	1.2796	decline	-3.78	0.9933545555632545
sim2651	55	10	25	10	49997	21781	11477	5000	4.3562	decline	-2.3	0.9958454643986778
sim2652	40	20	30	10	38641	6406	30160	5000	1.2812	decline	-6.03	0.9910146068464717
sim2653	0	15	20	65	16164	12090	6685	5000	2.418	decline	-1.34	0.998547858509401
sim2654	10	40	20	30	24161	9589	12598	5000	1.9178	decline	-2.52	0.9953794992061719
sim2655	25	20	5	50	6512	13276	5000	10193	1.3024	growth	2.04	1.003561316488761
sim2656	75	15	0	10	29281	7130	20534	5000	1.426	decline	-4.11	0.9929367793177867
sim2657	5	55	35	5	47655	9116	26138	5000	1.8232	decline	-5.23	0.9917302385912963
sim2658	0	45	5	50	9469	28119	5000	14848	1.8938	growth	2.97	1.0054421363180488
sim2659	10	50	0	40	11950	15504	5000	6487	2.39	growth	1.3	1.001301811308984
sim2660	5	50	20	25	42539	14887	14287	5000	2.9774	decline	-2.86	0.9947504393977554
sim2661	0	0	55	45	11933	6400	9323	5000	1.28	decline	-1.86	0.9968847672355977
sim2662	0	25	45	30	49904	49705	5020	5000	9.941	decline	-1.0	0.9999800398936524
sim2663	10	10	15	65	17901	49108	5000	13717	3.5802	growth	2.74	1.0050459901353108
sim2664	15	0	60	25	13325	5182	12857	5000	1.0364	decline	-2.57	0.99527774751166
sim2665	10	15	30	45	13209	8526	7746	5000	1.7052	decline	-1.55	0.9978113066567077
sim2666	75	0	25	0	9573	45260	5000	23639	1.9146	growth	4.73	1.0077672998901233
sim2667	15	15	30	40	13042	5808	11228	5000	1.1616	decline	-2.25	0.9959551362696724
sim2668	25	35	20	20	33361	15196	10977	5000	3.0392	decline	-2.2	0.9960681786886446
sim2669	0	60	35	5	6506	14018	5000	10773	1.3012	growth	2.15	1.0038380254573898
sim2670	90	0	0	10	39253	38082	5154	5000	7.6164	decline	-1.03	0.9998483240010196
sim2671	15	0	65	20	7870	8950	5000	5686	1.574	growth	1.14	1.0006428455039735
sim2672	30	5	50	15	8660	9065	5000	5234	1.732	growth	1.05	1.0002286894583692
sim2673	10	5	0	85	14828	8871	8358	5000	1.7742	decline	-1.67	0.9974310937420419
sim2674	90	5	0	5	41217	10405	19806	5000	2.081	decline	-3.96	0.993117264951675
sim2675	5	10	50	35	7048	40443	5000	28691	1.4096	growth	5.74	1.0087357278615101
sim2676	15	25	25	35	33604	15490	10847	5000	3.098	decline	-2.17	0.9961277468418801
sim2677	55	35	5	5	23298	48816	5000	10476	4.6596	growth	2.1	1.0036982450710568
sim2678	30	25	25	20	19088	13987	6823	5000	2.7974	decline	-1.36	0.998445693273004
sim2679	55	30	0	15	25859	5006	25828	5000	1.0012	decline	-5.17	0.9917898936883494
sim2680	0	40	55	5	6374	12156	5000	9536	1.2748	growth	1.91	1.0032281809894446
sim2681	0	15	70	15	8743	10906	5000	6237	1.7486	growth	1.25	1.0011053069255493
sim2682	35	10	5	50	14990	44334	5000	14788	2.998	growth	2.96	1.0054218906432015
sim2683	5	5	20	70	39613	48981	5000	6182	7.9226	growth	1.24	1.0010610196563792
sim2684	30	15	5	50	44902	28322	7927	5000	5.6644	decline	-1.59	0.9976958162928954
sim2685	55	15	20	10	8871	19521	5000	11003	1.7742	growth	2.2	1.0039436502522683
sim2686	15	35	35	15	27036	7408	18248	5000	1.4816	decline	-3.65	0.9935269121372601
sim2687	25	5	30	40	18354	13144	6982	5000	2.6288	decline	-1.4	0.9983305125187563
sim2688	10	5	60	25	23184	5519	21004	5000	1.1038	decline	-4.2	0.9928236250832925
sim2689	35	40	0	25	14173	8339	8498	5000	1.6678	decline	-1.7	0.9973480353537074
sim2690	25	35	0	40	15809	5001	15806	5000	1.0002	decline	-3.16	0.9942452414882565
sim2691	5	0	85	10	8761	35949	5000	20516	1.7522	growth	4.1	1.0070588357854646
sim2692	10	25	60	5	18897	8010	11796	5000	1.602	decline	-2.36	0.9957083871074054
sim2693	50	10	0	40	7122	19580	5000	13746	1.4244	growth	2.75	1.0050565498013266
sim2694	95	0	5	0	24255	34507	5000	7113	4.851	growth	1.42	1.0017624309165865
sim2695	20	5	35	40	6678	28655	5000	21455	1.3356	growth	4.29	1.007282599030047
sim2696	35	30	30	5	12033	15557	5000	6464	2.4066	growth	1.29	1.0012840520439235
sim2697	25	25	25	25	13292	14375	5000	5407	2.6584	growth	1.08	1.000391282489829
sim2698	25	0	30	45	13066	24982	5000	9560	2.6132	growth	1.91	1.003240749073146
sim2699	50	15	30	5	5280	45491	5000	43079	1.056	growth	8.62	1.010767988634785
sim2700	50	10	40	0	37314	13208	14126	5000	2.6416	decline	-2.83	0.9948071042072368
sim2701	40	10	25	25	12059	34049	5000	14118	2.4118	growth	2.82	1.005190063332696
sim2702	10	5	40	45	22321	5871	19010	5000	1.1742	decline	-3.8	0.9933223637796688
sim2703	5	50	10	35	9170	5093	9003	5000	1.0186	decline	-1.8	0.9970594002865388
sim2704	40	40	15	5	12053	8917	6758	5000	1.7834	decline	-1.35	0.99849355462071
sim2705	35	0	65	0	8225	46013	5000	27971	1.645	growth	5.59	1.0086086517336637
sim2706	5	40	0	55	19793	6273	15776	5000	1.2546	decline	-3.16	0.9942547405728691
sim2707	0	95	0	5	21486	38175	5000	8884	4.2972	growth	1.78	1.0028740699679903
sim2708	45	20	35	0	34982	14520	12046	5000	2.904	decline	-2.41	0.9956035262890629
sim2709	0	70	5	25	13506	6100	11070	5000	1.22	decline	-2.21	0.9960259958285678
sim2710	10	5	15	70	13230	13068	5062	5000	2.6136	decline	-1.01	0.9999383812515559
sim2711	20	55	5	20	15187	10134	7493	5000	2.0268	decline	-1.5	0.9979773433052597
sim2712	0	80	5	15	21742	32486	5000	7471	4.3484	growth	1.49	1.0020079547327978
sim2713	10	5	25	60	16809	49899	5000	14843	3.3618	growth	2.97	1.0054404523060427
sim2714	0	60	30	10	14828	33776	5000	11389	2.9656	growth	2.28	1.0041160503242905
sim2715	5	65	10	20	46801	31269	7484	5000	6.2538	decline	-1.5	0.9979833525201113
sim2716	10	55	5	30	45060	20359	11066	5000	4.0718	decline	-2.21	0.9960278028397909
sim2717	10	25	25	40	5626	27214	5000	24186	1.1252	growth	4.84	1.0078816802046449
sim2718	0	45	30	25	7247	14979	5000	10335	1.4494	growth	2.07	1.0036304914034981
sim2719	40	45	15	0	5017	17798	5000	17738	1.0034	growth	3.55	1.0063313565926009
sim2720	30	40	10	20	20254	28996	5000	7158	4.0508	growth	1.43	1.0017939634995487
sim2721	40	5	5	50	8931	6063	7365	5000	1.2126	decline	-1.47	0.9980634943125976
sim2722	15	65	20	0	13835	7925	8729	5000	1.585	decline	-1.75	0.9972139354834044
sim2723	5	5	0	90	10304	16646	5000	8077	2.0608	growth	1.62	1.0023979130201304
sim2724	75	0	15	10	10722	23187	5000	10813	2.1444	growth	2.16	1.0038565560076465
sim2725	10	0	65	25	28609	6136	23312	5000	1.2272	decline	-4.66	0.9923023483149063
sim2726	0	20	15	65	24797	5150	24075	5000	1.03	decline	-4.82	0.9921413197737495
sim2727	5	75	10	10	5802	7966	5000	6865	1.1604	growth	1.37	1.0015849906339291
sim2728	20	15	25	40	44415	5192	42773	5000	1.0384	decline	-8.55	0.9892676542501592
sim2729	5	65	5	25	41148	6022	34165	5000	1.2044	decline	-6.83	0.9903911809210068
sim2730	65	25	0	10	27194	31891	5000	5864	5.4388	growth	1.17	1.0007969702607513
sim2731	25	30	30	15	24627	7226	17041	5000	1.4452	decline	-3.41	0.9938690785365443
